gia,dienTich,giaMoiM2,soPhongNgu,soWC,phuong,quan
2.3,56.0,41.07,2,2,Hoàng Liệt,Hoàng Mai
4.95,63.4,78.08,2,2,Định Công,Hoàng Mai
4.7,69.0,68.12,2,2,Định Công,Hoàng Mai
5.1,80.0,63.75,2,2,Mai Động,Hoàng Mai
2.23,59.0,37.8,2,2,Hoàng Liệt,Hoàng Mai
8.5,129.0,65.89,3,2,Hoàng Văn Thụ,Hoàng Mai
3.68,71.0,51.83,2,2,Hoàng Liệt,Hoàng Mai
6.3,81.0,77.78,2,2,Tân Mai,Hoàng Mai
5.45,83.0,65.66,2,2,Đại Kim,Hoàng Mai
4.25,86.0,49.42,3,2,Yên Sở,Hoàng Mai
4.35,72.0,60.42,2,2,Yên Sở,Hoàng Mai
6.0,86.0,69.77,2,2,Mai Động,Hoàng Mai
5.2,75.0,69.33,2,2,Tương Mai,Hoàng Mai
3.23,76.0,42.5,3,2,Hoàng Liệt,Hoàng Mai
4.75,70.0,67.86,2,2,Vĩnh Hưng,Hoàng Mai
3.78,69.0,54.71,2,2,Hoàng Liệt,Hoàng Mai
6.45,96.6,66.77,3,2,Hoàng Văn Thụ,Hoàng Mai
4.1,68.0,60.29,2,2,Yên Sở,Hoàng Mai
1.73,46.0,37.61,1,1,Hoàng Liệt,Hoàng Mai
4.1,70.0,58.57,3,2,Yên Sở,Hoàng Mai
6.1,122.0,50.0,3,2,Tương Mai,Hoàng Mai
5.48,89.0,61.57,2,2,Mai Động,Hoàng Mai
3.79,62.0,61.13,2,2,Hoàng Liệt,Hoàng Mai
4.24,73.0,58.08,2,2,Hoàng Liệt,Hoàng Mai
2.45,66.0,37.12,2,2,Hoàng Liệt,Hoàng Mai
5.1,80.0,63.75,2,2,Mai Động,Hoàng Mai
7.5,113.0,66.37,3,2,Đại Kim,Hoàng Mai
2.7,67.0,40.3,2,2,Hoàng Liệt,Hoàng Mai
3.53,84.0,42.0,2,2,Thịnh Liệt,Hoàng Mai
2.62,54.3,48.25,2,2,Đại Kim,Hoàng Mai
3.59,58.0,61.9,2,2,Hoàng Liệt,Hoàng Mai
3.2,66.0,48.48,2,2,Hoàng Liệt,Hoàng Mai
4.25,66.0,64.39,2,2,Hoàng Liệt,Hoàng Mai
2.75,56.0,49.11,2,2,Đại Kim,Hoàng Mai
3.69,68.0,54.26,2,1,Đại Kim,Hoàng Mai
4.79,75.4,63.53,2,2,Đại Kim,Hoàng Mai
4.4,155.0,28.39,4,2,Hoàng Liệt,Hoàng Mai
5.3,73.0,72.6,2,2,Định Công,Hoàng Mai
3.15,76.0,41.45,3,2,Hoàng Liệt,Hoàng Mai
3.7,58.0,63.79,2,2,Hoàng Liệt,Hoàng Mai
4.7,78.0,60.26,3,2,Hoàng Liệt,Hoàng Mai
3.98,70.0,56.86,3,2,Đại Kim,Hoàng Mai
5.54,92.2,60.09,3,2,Hoàng Liệt,Hoàng Mai
3.85,58.0,66.38,2,2,Hoàng Liệt,Hoàng Mai
2.48,67.0,37.02,2,2,Hoàng Liệt,Hoàng Mai
3.3,76.0,43.42,3,2,Hoàng Liệt,Hoàng Mai
5.0,78.0,64.1,3,2,Đại Kim,Hoàng Mai
5.25,82.0,64.02,2,2,Đại Kim,Hoàng Mai
7.1,95.0,74.74,3,2,Đại Kim,Hoàng Mai
4.1,70.0,58.57,3,2,Yên Sở,Hoàng Mai
4.5,75.0,60.0,2,2,Đại Kim,Hoàng Mai
3.95,75.5,52.32,2,1,Định Công,Hoàng Mai
4.85,66.6,72.82,2,2,Định Công,Hoàng Mai
4.25,68.0,62.5,2,2,Hoàng Liệt,Hoàng Mai
4.4,80.0,55.0,2,2,Yên Sở,Hoàng Mai
4.25,72.0,59.03,2,2,Hoàng Liệt,Hoàng Mai
6.7,123.6,54.21,3,2,Đại Kim,Hoàng Mai
3.15,51.0,61.76,2,1,Hoàng Liệt,Hoàng Mai
7.7,96.5,79.79,3,2,Tương Mai,Hoàng Mai
3.15,51.0,61.76,2,1,Hoàng Liệt,Hoàng Mai
2.55,54.0,47.22,2,2,Đại Kim,Hoàng Mai
4.7,84.0,55.95,2,2,Đại Kim,Hoàng Mai
4.75,77.0,61.69,2,2,Vĩnh Hưng,Hoàng Mai
5.4,87.0,62.07,3,2,Yên Sở,Hoàng Mai
4.4,74.0,59.46,2,2,Yên Sở,Hoàng Mai
4.5,72.0,62.5,2,2,Vĩnh Hưng,Hoàng Mai
2.39,58.0,41.21,2,2,Hoàng Liệt,Hoàng Mai
4.6,80.0,57.5,3,2,Yên Sở,Hoàng Mai
4.2,77.0,54.54,2,2,Đại Kim,Hoàng Mai
5.1,105.0,48.57,3,2,Yên Sở,Hoàng Mai
3.85,70.0,55.0,2,1,Tương Mai,Hoàng Mai
2.58,72.0,35.83,2,2,Hoàng Liệt,Hoàng Mai
5.45,82.0,66.46,2,2,Đại Kim,Hoàng Mai
3.05,73.5,41.5,3,2,Đại Kim,Hoàng Mai
5.1,79.0,64.56,2,2,Mai Động,Hoàng Mai
3.3,54.0,61.11,2,2,Hoàng Văn Thụ,Hoàng Mai
4.5,67.0,67.16,2,2,Hoàng Văn Thụ,Hoàng Mai
3.1,76.0,40.79,3,2,Hoàng Liệt,Hoàng Mai
13.5,173.5,77.81,3,2,Đại Kim,Hoàng Mai
4.58,89.0,51.46,3,2,Hoàng Liệt,Hoàng Mai
5.15,81.0,63.58,3,2,Trần Phú,Hoàng Mai
4.65,75.0,62.0,2,2,Đại Kim,Hoàng Mai
7.35,98.0,75.0,3,2,Trần Phú,Hoàng Mai
3.85,60.0,64.17,2,2,Định Công,Hoàng Mai
5.6,99.0,56.57,3,2,Đại Kim,Hoàng Mai
4.15,85.0,48.82,3,2,Vĩnh Hưng,Hoàng Mai
5.99,108.0,55.5,3,2,Hoàng Liệt,Hoàng Mai
6.27,88.0,71.25,3,2,Định Công,Hoàng Mai
4.4,75.0,58.67,2,2,Hoàng Liệt,Hoàng Mai
7.6,128.0,59.38,3,2,Hoàng Liệt,Hoàng Mai
2.8,65.0,43.08,2,2,Tân Mai,Hoàng Mai
3.5,74.84,46.77,2,2,Hoàng Liệt,Hoàng Mai
5.34,89.0,60.0,2,2,Hoàng Liệt,Hoàng Mai
5.75,90.0,63.89,3,2,Mai Động,Hoàng Mai
3.7,68.0,54.41,2,2,Hoàng Liệt,Hoàng Mai
5.0,79.0,63.29,3,2,Đại Kim,Hoàng Mai
5.58,88.0,63.41,3,2,Định Công,Hoàng Mai
3.15,54.0,58.33,2,1,Thịnh Liệt,Hoàng Mai
5.6,107.0,52.34,3,2,Yên Sở,Hoàng Mai
2.75,56.2,48.93,2,2,Đại Kim,Hoàng Mai
6.33,90.4,70.0,3,2,Tương Mai,Hoàng Mai
3.0,76.0,39.41,3,2,Hoàng Liệt,Hoàng Mai
3.8,61.5,61.71,2,2,Hoàng Liệt,Hoàng Mai
3.3,58.5,56.41,2,2,Hoàng Liệt,Hoàng Mai
5.9,96.0,61.46,3,2,Tương Mai,Hoàng Mai
2.65,40.0,66.25,2,1,Hoàng Liệt,Hoàng Mai
1.95,46.0,42.39,2,1,Hoàng Liệt,Hoàng Mai
5.3,77.0,68.83,2,2,Hoàng Văn Thụ,Hoàng Mai
2.6,54.3,47.88,2,2,Đại Kim,Hoàng Mai
3.63,74.0,49.05,2,2,Hoàng Liệt,Hoàng Mai
5.15,78.0,66.03,3,2,Đại Kim,Hoàng Mai
2.58,56.0,46.07,2,2,Hoàng Liệt,Hoàng Mai
3.85,71.0,54.22,2,2,Hoàng Liệt,Hoàng Mai
3.61,74.0,48.78,2,2,Hoàng Liệt,Hoàng Mai
4.5,74.0,60.81,2,2,Yên Sở,Hoàng Mai
2.58,62.0,41.61,2,2,Thịnh Liệt,Hoàng Mai
4.8,83.0,57.83,3,2,Yên Sở,Hoàng Mai
4.75,69.0,68.84,2,2,Đại Kim,Hoàng Mai
4.9,68.8,71.22,2,2,Định Công,Hoàng Mai
3.79,69.0,54.93,2,2,Hoàng Liệt,Hoàng Mai
5.2,80.0,65.0,2,2,Đại Kim,Hoàng Mai
6.7,93.0,72.04,3,2,Trần Phú,Hoàng Mai
2.2,34.0,64.71,1,1,Hoàng Liệt,Hoàng Mai
2.6,53.5,48.6,2,2,Đại Kim,Hoàng Mai
5.3,75.0,70.67,2,2,Đại Kim,Hoàng Mai
5.2,80.0,65.0,3,2,Đại Kim,Hoàng Mai
2.3,45.0,51.11,2,2,Thịnh Liệt,Hoàng Mai
4.8,75.0,64.0,2,2,Đại Kim,Hoàng Mai
3.45,65.0,53.08,2,2,Đại Kim,Hoàng Mai
2.35,45.0,52.22,1,1,Đại Kim,Hoàng Mai
4.2,76.0,55.26,2,2,Đại Kim,Hoàng Mai
4.0,73.89,54.14,2,2,Hoàng Liệt,Hoàng Mai
3.26,76.0,42.9,3,2,Hoàng Liệt,Hoàng Mai
5.65,91.0,62.09,3,2,Hoàng Liệt,Hoàng Mai
4.59,70.0,65.57,2,2,Đại Kim,Hoàng Mai
2.59,64.0,40.47,3,2,Hoàng Liệt,Hoàng Mai
4.8,90.0,53.33,3,2,Yên Sở,Hoàng Mai
6.8,120.0,56.67,3,2,Yên Sở,Hoàng Mai
3.85,60.0,64.17,2,2,Định Công,Hoàng Mai
2.65,50.0,53.0,2,1,Hoàng Liệt,Hoàng Mai
3.85,60.0,64.17,2,2,Định Công,Hoàng Mai
1.18,27.0,43.7,1,1,Lĩnh Nam,Hoàng Mai
5.2,82.5,63.03,3,2,Đại Kim,Hoàng Mai
4.2,76.0,55.26,2,2,Đại Kim,Hoàng Mai
1.96,48.0,40.83,2,1,Hoàng Liệt,Hoàng Mai
5.45,94.6,57.61,3,2,Đại Kim,Hoàng Mai
4.0,72.0,55.56,2,2,Định Công,Hoàng Mai
2.4,63.0,38.1,2,2,Đại Kim,Hoàng Mai
2.98,65.0,45.85,2,2,Đại Kim,Hoàng Mai
5.4,90.0,60.0,3,2,Hoàng Liệt,Hoàng Mai
9.8,145.0,67.59,3,2,Hoàng Liệt,Hoàng Mai
4.65,75.0,62.0,2,2,Đại Kim,Hoàng Mai
6.0,90.0,66.67,2,2,Mai Động,Hoàng Mai
6.5,97.0,67.01,3,2,Hoàng Văn Thụ,Hoàng Mai
4.54,89.0,51.0,3,2,Hoàng Liệt,Hoàng Mai
3.2,77.0,41.56,3,2,Hoàng Liệt,Hoàng Mai
4.68,90.0,52.0,3,2,Yên Sở,Hoàng Mai
5.4,83.0,65.06,3,2,Đại Kim,Hoàng Mai
6.3,80.0,78.75,2,2,Tân Mai,Hoàng Mai
5.7,76.0,75.0,2,2,Trần Phú,Hoàng Mai
6.3,93.0,67.74,3,2,Mai Động,Hoàng Mai
5.58,90.0,62.0,3,2,Định Công,Hoàng Mai
2.39,58.0,41.21,2,2,Hoàng Liệt,Hoàng Mai
6.5,106.0,61.32,3,2,Hoàng Liệt,Hoàng Mai
5.5,85.0,64.71,2,2,Mai Động,Hoàng Mai
4.15,86.0,48.26,3,2,Yên Sở,Hoàng Mai
12.0,160.0,75.0,4,2,Đại Kim,Hoàng Mai
3.9,58.0,67.24,2,1,Hoàng Liệt,Hoàng Mai
5.1,30.1,169.44,1,1,Tân Mai,Hoàng Mai
2.7,56.2,48.04,2,2,Đại Kim,Hoàng Mai
4.45,75.8,58.71,3,2,Hoàng Liệt,Hoàng Mai
2.61,72.0,36.25,2,2,Hoàng Liệt,Hoàng Mai
4.86,90.0,54.0,3,2,Yên Sở,Hoàng Mai
1.8,50.0,36.0,3,2,Giáp Bát,Hoàng Mai
6.2,110.0,56.36,3,2,Định Công,Hoàng Mai
3.2,67.0,47.76,2,2,Hoàng Liệt,Hoàng Mai
2.65,66.0,40.15,2,2,Hoàng Liệt,Hoàng Mai
3.68,72.0,51.11,3,2,Thịnh Liệt,Hoàng Mai
2.85,56.0,50.89,2,2,Đại Kim,Hoàng Mai
4.85,80.0,60.62,2,2,Mai Động,Hoàng Mai
2.02,46.0,43.91,1,1,Hoàng Liệt,Hoàng Mai
1.9,46.0,41.3,1,1,Hoàng Liệt,Hoàng Mai
3.77,69.0,54.64,2,2,Hoàng Liệt,Hoàng Mai
3.65,60.0,60.83,2,1,Đại Kim,Hoàng Mai
3.6,65.0,55.38,5,2,Hoàng Văn Thụ,Hoàng Mai
4.5,67.0,67.16,2,2,Đại Kim,Hoàng Mai
3.36,54.0,62.22,2,1,Hoàng Liệt,Hoàng Mai
3.45,72.0,47.92,2,2,Đại Kim,Hoàng Mai
2.36,58.0,40.69,2,2,Hoàng Liệt,Hoàng Mai
5.4,93.0,58.06,3,2,Trần Phú,Hoàng Mai
5.6,80.0,70.0,2,2,Mai Động,Hoàng Mai
7.6,101.0,75.25,3,2,Mai Động,Hoàng Mai
6.28,84.0,74.76,2,2,Tân Mai,Hoàng Mai
5.1,80.0,63.75,2,2,Mai Động,Hoàng Mai
5.89,92.0,63.97,3,2,Tương Mai,Hoàng Mai
2.67,37.0,72.14,2,1,Hoàng Liệt,Hoàng Mai
6.15,97.0,63.4,3,2,Hoàng Liệt,Hoàng Mai
2.79,54.0,51.67,2,2,Đại Kim,Hoàng Mai
5.1,80.0,63.75,2,2,Mai Động,Hoàng Mai
7.5,114.0,65.79,3,2,Đại Kim,Hoàng Mai
2.55,55.0,46.36,2,2,Đại Kim,Hoàng Mai
5.6,81.6,68.63,2,2,Hoàng Liệt,Hoàng Mai
4.6,95.0,48.42,3,2,Yên Sở,Hoàng Mai
4.4,85.0,51.76,3,2,Yên Sở,Hoàng Mai
3.6,100.0,36.0,3,2,Giáp Bát,Hoàng Mai
2.5,68.0,36.76,2,2,Hoàng Liệt,Hoàng Mai
4.35,93.0,46.77,3,2,Lĩnh Nam,Hoàng Mai
4.2,70.0,60.0,2,2,Đại Kim,Hoàng Mai
4.55,74.49,61.08,2,2,Đại Kim,Hoàng Mai
2.05,47.0,43.62,1,1,Thịnh Liệt,Hoàng Mai
5.8,85.0,68.24,3,2,Định Công,Hoàng Mai
6.95,95.0,73.16,3,2,Định Công,Hoàng Mai
2.73,66.0,41.36,2,2,Hoàng Liệt,Hoàng Mai
3.85,68.0,56.62,2,2,Hoàng Liệt,Hoàng Mai
7.0,95.0,73.68,3,2,Định Công,Hoàng Mai
5.1,72.0,70.83,2,2,Mai Động,Hoàng Mai
5.25,100.0,52.5,3,2,Vĩnh Hưng,Hoàng Mai
4.0,67.0,59.7,2,2,Hoàng Liệt,Hoàng Mai
2.85,71.5,39.86,2,2,Hoàng Liệt,Hoàng Mai
5.87,90.0,65.19,3,2,Hoàng Liệt,Hoàng Mai
2.59,72.0,35.97,3,2,Hoàng Liệt,Hoàng Mai
5.6,80.0,70.0,2,2,Mai Động,Hoàng Mai
5.9,86.0,68.6,2,2,Mai Động,Hoàng Mai
3.25,65.0,50.0,2,1,Đại Kim,Hoàng Mai
3.69,73.81,50.0,2,2,Hoàng Liệt,Hoàng Mai
10.8,198.0,54.54,2,2,Mai Động,Hoàng Mai
5.3,75.0,70.67,2,2,Đại Kim,Hoàng Mai
4.7,76.0,61.84,3,2,Đại Kim,Hoàng Mai
3.08,77.0,40.0,3,2,Hoàng Liệt,Hoàng Mai
4.44,75.0,59.2,3,2,Đại Kim,Hoàng Mai
6.4,91.0,70.33,2,2,Định Công,Hoàng Mai
3.9,57.6,67.71,2,2,Hoàng Liệt,Hoàng Mai
4.75,80.0,59.38,3,2,Định Công,Hoàng Mai
2.81,45.0,62.44,2,1,Đại Kim,Hoàng Mai
2.7,53.5,50.47,2,2,Đại Kim,Hoàng Mai
2.3,58.0,39.66,2,2,Hoàng Liệt,Hoàng Mai
3.65,70.0,52.14,2,2,Hoàng Liệt,Hoàng Mai
2.48,58.0,42.76,2,2,Hoàng Liệt,Hoàng Mai
5.3,75.0,70.67,2,2,Đại Kim,Hoàng Mai
3.3,54.0,61.11,2,2,Hoàng Văn Thụ,Hoàng Mai
4.1,68.0,60.29,2,2,Yên Sở,Hoàng Mai
3.5,76.0,46.05,3,2,Hoàng Liệt,Hoàng Mai
2.3,63.0,36.51,2,2,Hoàng Liệt,Hoàng Mai
3.7,70.0,52.86,2,2,Hoàng Liệt,Hoàng Mai
4.1,68.0,60.29,2,2,Yên Sở,Hoàng Mai
3.68,66.0,55.76,2,2,Hoàng Liệt,Hoàng Mai
3.3,76.0,43.42,2,2,Tân Mai,Hoàng Mai
4.45,83.0,53.61,2,2,Đại Kim,Hoàng Mai
4.2,100.0,42.0,2,1,Giáp Bát,Hoàng Mai
3.3,60.0,55.0,2,2,Yên Sở,Hoàng Mai
4.5,80.0,56.25,2,2,Vĩnh Hưng,Hoàng Mai
5.1,80.0,63.75,2,2,Mai Động,Hoàng Mai
6.3,85.0,74.12,2,2,Tân Mai,Hoàng Mai
4.9,80.0,61.25,2,2,Đại Kim,Hoàng Mai
4.1,70.0,58.57,2,2,Yên Sở,Hoàng Mai
3.45,65.0,53.08,2,1,Thịnh Liệt,Hoàng Mai
4.9,85.0,57.65,3,2,Yên Sở,Hoàng Mai
4.8,97.0,49.48,2,2,Yên Sở,Hoàng Mai
4.35,80.0,54.38,3,2,Hoàng Liệt,Hoàng Mai
4.3,82.0,52.44,3,2,Yên Sở,Hoàng Mai
4.35,86.0,50.58,2,1,Tương Mai,Hoàng Mai
3.2,55.0,58.18,2,2,Yên Sở,Hoàng Mai
3.35,58.0,57.76,2,2,Hoàng Văn Thụ,Hoàng Mai
5.3,72.6,73.0,2,2,Tương Mai,Hoàng Mai
3.9,67.0,58.21,2,2,Hoàng Liệt,Hoàng Mai
5.1,67.0,76.12,2,1,Tân Mai,Hoàng Mai
2.09,46.0,45.44,2,1,Hoàng Liệt,Hoàng Mai
4.95,80.0,61.88,2,2,Đại Kim,Hoàng Mai
3.15,56.0,56.25,2,1,Hoàng Liệt,Hoàng Mai
2.6,63.0,41.27,2,2,Hoàng Liệt,Hoàng Mai
6.2,116.0,53.45,3,2,Định Công,Hoàng Mai
6.9,95.0,72.63,3,2,Định Công,Hoàng Mai
3.4,37.0,91.89,1,1,Trần Phú,Hoàng Mai
4.4,75.0,58.67,3,3,Đại Kim,Hoàng Mai
1.75,45.0,38.89,1,1,Hoàng Liệt,Hoàng Mai
4.7,78.0,60.19,3,2,Hoàng Liệt,Hoàng Mai
4.88,85.0,57.41,3,2,Đại Kim,Hoàng Mai
2.64,40.0,66.0,2,1,Thịnh Liệt,Hoàng Mai
2.39,58.0,41.21,2,2,Hoàng Liệt,Hoàng Mai
3.19,58.3,54.72,2,2,Hoàng Liệt,Hoàng Mai
3.9,65.0,60.0,2,2,Đại Kim,Hoàng Mai
5.2,78.0,66.67,2,2,Hoàng Văn Thụ,Hoàng Mai
5.0,93.0,53.76,3,2,Hoàng Liệt,Hoàng Mai
4.1,68.0,60.29,2,2,Yên Sở,Hoàng Mai
4.2,85.0,49.41,2,2,Mai Động,Hoàng Mai
3.8,67.0,56.72,2,2,Hoàng Liệt,Hoàng Mai
4.1,70.0,58.57,2,2,Hoàng Liệt,Hoàng Mai
3.15,56.0,56.25,2,1,Định Công,Hoàng Mai
4.3,76.0,56.58,3,2,Hoàng Liệt,Hoàng Mai
3.15,51.0,61.76,2,1,Hoàng Liệt,Hoàng Mai
5.1,105.0,48.57,3,2,Yên Sở,Hoàng Mai
3.6,60.0,60.0,2,2,Yên Sở,Hoàng Mai
3.95,63.0,62.7,2,2,Hoàng Liệt,Hoàng Mai
7.0,99.0,70.71,3,2,Tân Mai,Hoàng Mai
4.95,63.0,78.57,2,2,Giáp Bát,Hoàng Mai
4.3,75.0,57.33,2,2,Yên Sở,Hoàng Mai
1.9,46.0,41.2,2,1,Hoàng Liệt,Hoàng Mai
3.63,68.0,53.38,2,2,Hoàng Liệt,Hoàng Mai
6.3,100.0,63.0,3,2,Hoàng Văn Thụ,Hoàng Mai
2.4,56.0,42.86,2,2,Hoàng Liệt,Hoàng Mai
4.8,85.0,56.47,3,2,Đại Kim,Hoàng Mai
1.99,45.0,44.22,2,1,Hoàng Liệt,Hoàng Mai
2.47,56.0,44.11,2,2,Hoàng Liệt,Hoàng Mai
3.9,70.0,55.71,2,2,Vĩnh Hưng,Hoàng Mai
3.25,76.0,42.76,3,2,Hoàng Liệt,Hoàng Mai
4.25,74.0,57.43,3,2,Đại Kim,Hoàng Mai
5.9,96.0,61.46,3,2,Đại Kim,Hoàng Mai
4.88,75.0,65.0,2,2,Đại Kim,Hoàng Mai
4.7,75.0,62.67,2,3,Đại Kim,Hoàng Mai
4.7,77.0,61.0,2,2,Hoàng Liệt,Hoàng Mai
3.15,51.0,61.76,2,1,Hoàng Liệt,Hoàng Mai
6.35,123.0,51.63,4,2,Đại Kim,Hoàng Mai
6.35,98.0,64.8,3,2,Định Công,Hoàng Mai
2.48,58.0,42.76,2,2,Hoàng Liệt,Hoàng Mai
2.97,65.1,45.62,2,2,Đại Kim,Hoàng Mai
6.3,83.6,75.36,2,2,Tân Mai,Hoàng Mai
2.39,58.0,41.21,2,2,Hoàng Liệt,Hoàng Mai
6.2,90.0,68.89,3,2,Mai Động,Hoàng Mai
6.96,120.0,58.0,3,2,Hoàng Liệt,Hoàng Mai
5.35,101.0,53.0,3,2,Hoàng Liệt,Hoàng Mai
5.95,103.0,57.77,3,2,Định Công,Hoàng Mai
6.85,99.1,69.12,3,2,Đại Kim,Hoàng Mai
5.0,82.0,60.98,2,2,Hoàng Liệt,Hoàng Mai
5.1,90.0,56.67,3,2,Hoàng Liệt,Hoàng Mai
4.05,80.0,50.62,2,1,Đại Kim,Hoàng Mai
2.59,72.0,35.97,2,2,Hoàng Liệt,Hoàng Mai
2.7,60.0,45.0,2,2,Đại Kim,Hoàng Mai
3.94,68.0,58.0,2,2,Hoàng Liệt,Hoàng Mai
2.59,72.0,35.97,2,2,Hoàng Liệt,Hoàng Mai
2.59,72.0,35.97,2,2,Hoàng Liệt,Hoàng Mai
3.65,64.0,57.03,2,1,Đại Kim,Hoàng Mai
4.55,87.4,52.06,3,2,Hoàng Liệt,Hoàng Mai
3.2,58.0,55.17,2,2,Hoàng Liệt,Hoàng Mai
3.48,68.0,51.18,2,2,Định Công,Hoàng Mai
2.5,67.0,37.31,2,2,Hoàng Liệt,Hoàng Mai
5.5,87.0,63.22,3,2,Hoàng Liệt,Hoàng Mai
3.48,85.0,41.0,2,2,Thịnh Liệt,Hoàng Mai
5.5,85.0,64.71,2,2,Mai Động,Hoàng Mai
8.1,123.0,65.85,3,2,Mai Động,Hoàng Mai
2.7,65.26,41.37,2,2,Thịnh Liệt,Hoàng Mai
4.8,66.0,72.73,2,2,Định Công,Hoàng Mai
2.59,72.0,35.97,2,2,Hoàng Liệt,Hoàng Mai
3.85,68.0,56.62,3,2,Tương Mai,Hoàng Mai
4.3,86.0,50.0,3,2,Đại Kim,Hoàng Mai
3.2,65.5,48.86,2,2,Hoàng Liệt,Hoàng Mai
3.65,68.8,53.05,2,1,Đại Kim,Hoàng Mai
6.15,100.0,61.5,3,2,Hoàng Văn Thụ,Hoàng Mai
2.3,63.0,36.51,2,2,Hoàng Liệt,Hoàng Mai
1.85,48.0,38.54,2,1,Hoàng Liệt,Hoàng Mai
4.75,80.0,59.38,3,2,Định Công,Hoàng Mai
6.1,96.0,63.54,3,2,Mai Động,Hoàng Mai
4.1,75.0,54.67,2,2,Hoàng Liệt,Hoàng Mai
5.35,101.0,53.0,3,2,Hoàng Liệt,Hoàng Mai
2.5,53.0,47.17,2,2,Đại Kim,Hoàng Mai
4.1,70.0,58.57,2,2,Yên Sở,Hoàng Mai
4.85,83.0,58.43,3,2,Hoàng Liệt,Hoàng Mai
4.55,94.54,48.13,3,2,Hoàng Liệt,Hoàng Mai
2.58,53.5,48.22,2,2,Đại Kim,Hoàng Mai
5.3,81.0,65.43,2,2,Đại Kim,Hoàng Mai
3.8,57.0,66.67,2,2,Hoàng Liệt,Hoàng Mai
5.58,85.0,65.65,3,2,Định Công,Hoàng Mai
2.5,54.0,46.3,2,2,Đại Kim,Hoàng Mai
3.95,68.0,58.09,2,2,Yên Sở,Hoàng Mai
3.38,54.0,62.59,2,1,Hoàng Liệt,Hoàng Mai
4.7,70.0,67.14,2,2,Đại Kim,Hoàng Mai
5.15,81.0,63.58,3,2,Trần Phú,Hoàng Mai
4.65,64.3,72.32,2,2,Định Công,Hoàng Mai
7.0,108.0,64.82,3,2,Yên Sở,Hoàng Mai
5.5,90.0,61.11,2,2,Mai Động,Hoàng Mai
20.0,275.0,72.73,4,4,Trần Phú,Hoàng Mai
3.9,68.0,57.35,2,2,Yên Sở,Hoàng Mai
5.0,78.0,64.1,2,2,Hoàng Văn Thụ,Hoàng Mai
5.3,75.0,70.67,2,2,Đại Kim,Hoàng Mai
7.5,120.0,62.5,3,2,Hoàng Văn Thụ,Hoàng Mai
4.7,96.0,48.96,3,2,Hoàng Liệt,Hoàng Mai
4.0,71.0,56.34,2,2,Hoàng Liệt,Hoàng Mai
6.8,105.0,64.76,3,2,Đại Kim,Hoàng Mai
3.7,55.0,67.27,2,2,Hoàng Liệt,Hoàng Mai
4.7,76.0,61.84,2,2,Đại Kim,Hoàng Mai
6.0,86.0,69.77,3,2,Hoàng Liệt,Hoàng Mai
2.83,60.0,47.17,2,2,Đại Kim,Hoàng Mai
3.85,70.0,55.0,2,2,Vĩnh Hưng,Hoàng Mai
3.9,67.0,58.21,2,2,Yên Sở,Hoàng Mai
1.78,70.0,25.5,3,2,Thanh Trì,Hoàng Mai
4.0,76.0,52.63,3,2,Hoàng Liệt,Hoàng Mai
2.7,45.3,59.6,2,1,Hoàng Liệt,Hoàng Mai
3.3,68.0,48.53,2,2,Hoàng Liệt,Hoàng Mai
1.8,47.0,38.3,1,1,Hoàng Liệt,Hoàng Mai
3.25,67.0,48.51,2,1,Đại Kim,Hoàng Mai
2.85,44.5,64.04,2,1,Hoàng Liệt,Hoàng Mai
8.1,113.0,71.68,3,2,Định Công,Hoàng Mai
3.3,58.5,56.41,2,2,Hoàng Liệt,Hoàng Mai
3.3,70.0,47.14,2,2,Hoàng Văn Thụ,Hoàng Mai
5.0,112.0,44.64,3,2,Yên Sở,Hoàng Mai
3.55,68.0,52.21,2,2,Hoàng Liệt,Hoàng Mai
5.01,87.0,57.61,3,2,Hoàng Liệt,Hoàng Mai
5.9,150.0,39.33,3,2,Hoàng Liệt,Hoàng Mai
3.72,58.0,64.14,2,2,Hoàng Liệt,Hoàng Mai
6.9,94.0,73.4,3,2,Giáp Bát,Hoàng Mai
4.35,78.0,55.77,3,2,Hoàng Liệt,Hoàng Mai
4.35,72.0,60.42,2,2,Trần Phú,Hoàng Mai
3.8,60.0,63.33,3,1,Hoàng Văn Thụ,Hoàng Mai
1.99,46.0,43.26,2,1,Hoàng Liệt,Hoàng Mai
3.57,85.0,42.0,2,2,Thịnh Liệt,Hoàng Mai
3.23,59.0,54.75,2,2,Hoàng Liệt,Hoàng Mai
4.5,68.0,66.15,2,2,Hoàng Liệt,Hoàng Mai
5.58,80.0,69.75,2,2,Định Công,Hoàng Mai
4.55,68.0,66.91,2,2,Định Công,Hoàng Mai
4.3,68.0,63.24,2,2,Hoàng Liệt,Hoàng Mai
4.3,76.0,56.58,3,2,Thịnh Liệt,Hoàng Mai
2.6,54.3,47.88,2,2,Đại Kim,Hoàng Mai
4.4,79.5,55.35,2,2,Yên Sở,Hoàng Mai
3.15,86.0,36.63,3,2,Đại Kim,Hoàng Mai
4.08,72.2,56.51,2,2,Hoàng Liệt,Hoàng Mai
4.15,79.5,52.2,3,2,Đại Kim,Hoàng Mai
2.6,55.0,47.27,2,2,Đại Kim,Hoàng Mai
2.24,46.0,48.7,2,2,Hoàng Liệt,Hoàng Mai
2.67,41.0,65.12,2,1,Hoàng Liệt,Hoàng Mai
